126,18,1,166
127,9,2,476
128,16,5,200
129,11,1,168
130,11,2,335
131,1,4,154
132,3,2,310
133,18,3,205
134,9,3,106
135,11,1,307
136,4,4,261
137,6,3,156
138,19,3,480
139,17,3,12
140,20,2,201
141,2,2,110
142,6,4,325
143,11,3,389
144,4,1,355
145,4,3,119
146,8,4,136
147,1,5,147
148,1,2,44
149,11,5,304
150,12,2,157
151,9,5,474
152,18,1,366
153,5,3,90
154,20,4,75
155,18,2,313
156,20,3,429
157,10,1,77
158,5,1,468
159,15,4,480
160,18,3,71
161,16,5,91
162,2,4,435
163,3,5,158
164,6,5,472
165,8,2,284
166,3,4,165
167,9,4,199
168,14,5,28
169,1,5,188
170,16,4,351
171,1,1,74
172,7,5,491
173,12,3,136
174,1,1,489
175,2,4,420
176,5,2,456
177,17,5,277
178,3,3,283
179,2,2,95
180,19,5,186
181,20,2,64
182,11,3,283
183,3,5,155
184,12,1,308
185,1,3,77
186,9,4,240
187,12,5,94
188,15,5,144
189,4,2,28
190,19,4,463
191,6,4,299
192,6,5,400
193,19,3,267
194,17,5,53
195,20,5,30
196,19,4,491
197,14,5,337
198,9,2,323
199,13,1,71
200,17,5,174
201,14,4,445
202,14,1,386
203,17,4,146
204,3,5,270
205,11,4,192
206,5,1,276
207,3,3,201
208,14,5,482
209,8,1,365
210,3,1,81
211,13,2,321
212,14,1,160
213,18,2,315
214,20,2,235
215,2,5,403
216,20,4,134
217,18,1,79
218,9,4,448
219,9,1,189
220,15,2,122
221,13,2,156
222,2,1,39
223,11,3,49
224,2,2,222
225,7,3,248
226,8,5,156
227,12,2,126
228,6,2,227
229,18,4,446
230,20,5,333
231,1,1,12
232,5,5,255
233,17,1,362
234,18,5,185
235,13,5,392
236,12,2,297
237,4,5,66
238,10,4,246
239,3,1,442
240,1,1,308
241,19,1,304
242,16,4,369
243,3,2,314
244,8,4,446
245,1,1,233
246,2,2,215
247,5,5,409
248,9,1,76
249,7,2,385
250,16,3,74
251,7,2,88
252,4,2,223
253,10,4,190
254,8,3,262
255,5,3,22
256,15,2,374
257,2,4,59
258,13,2,199
259,13,4,455
260,6,4,119
261,10,2,57
262,14,1,157
263,14,5,24
264,4,2,225
265,9,1,284
266,12,3,184
267,1,1,479
268,13,4,344
269,13,3,270
270,2,3,224
271,13,1,323
272,19,3,310
273,11,1,36
274,5,5,431
275,8,2,492
276,12,2,359
277,16,4,464
278,3,3,264
279,10,1,211
280,8,5,459
281,6,1,131
282,5,1,203
283,4,3,426
284,14,1,388
285,3,5,184
286,11,1,423
287,9,2,459
288,3,2,414
289,17,4,123
290,14,4,479
291,9,5,309
292,18,5,451
293,2,4,470
294,17,5,356
295,2,4,219
296,17,1,159
297,8,1,282
298,5,2,105
299,13,4,252
300,11,5,344
301,18,1,133
302,17,1,215
303,14,2,468
304,5,4,353
305,5,4,41
306,7,4,285
307,18,4,500
308,5,3,64
309,17,5,171
310,3,4,109
311,15,4,166
312,3,5,202
313,20,1,399
314,3,4,271
315,10,4,298
316,16,1,248
317,19,1,371
318,13,5,183
319,10,4,469
320,6,3,83
321,17,3,409
322,11,5,386
323,2,1,176
324,3,4,322
325,18,1,227
326,12,2,28
327,18,4,364
328,6,2,285
329,15,4,20
330,19,2,50
331,20,5,26
332,6,2,476
333,6,4,201
334,9,1,84
335,14,2,71
336,14,2,21
337,15,1,158
338,4,1,403
339,18,4,20
340,3,4,145
341,3,5,75
342,3,3,247
343,17,3,487
344,9,5,451
345,9,3,474
346,7,2,135
347,15,2,364
348,7,5,237
349,7,1,59
350,1,2,306
351,4,2,61
352,17,2,481
353,13,1,36
354,1,3,412
355,13,1,137
356,18,3,384
357,11,2,254
358,13,2,252
359,4,1,178
360,14,4,113
361,1,3,80
362,1,5,391
363,18,2,54
364,12,4,28
365,6,5,19
366,1,2,274
367,6,2,109
368,3,5,169
369,18,2,195
370,18,2,473
371,3,2,32
372,18,1,33
373,9,1,445
374,12,2,446
375,14,3,424
376,7,5,356
377,15,4,370
378,8,1,375
379,2,3,367
380,14,5,198
381,17,4,353
382,16,5,320
383,7,5,479
384,17,4,339
385,15,1,347
386,9,2,69
387,14,2,63
388,20,4,268
389,10,4,48
390,15,1,205
391,16,2,109
392,3,4,357
393,15,4,370
394,4,3,493
395,3,5,372
396,10,5,422
397,9,3,229
398,12,5,447
399,7,5,197
400,15,4,47
401,1,3,478
402,17,2,55
403,1,3,477
404,4,2,215
405,4,4,489
406,2,4,418
407,14,1,127
408,3,4,418
409,4,4,378
410,1,2,419
411,14,3,398
412,18,1,88
413,3,1,122
414,8,4,267
415,3,4,489
416,4,2,99
417,18,4,301
418,3,3,146
419,5,1,291
420,15,4,476
421,3,1,456
422,8,4,432
423,14,1,405
424,9,1,260
425,7,5,80
426,4,3,174
427,10,3,81
428,13,2,341
429,16,2,342
430,5,2,373
431,13,4,245
432,7,1,183
433,8,4,468
434,10,5,300
435,5,5,341
436,16,2,472
437,18,4,473
438,14,4,308
439,14,4,448
440,7,1,208
441,18,4,346
442,4,4,308
443,1,3,52
444,14,3,375
445,9,1,331
446,8,2,170
447,16,4,252
448,16,1,498
449,6,4,137
450,20,4,122
451,9,4,430
452,12,4,469
453,12,4,475
454,4,3,178
455,4,5,402
456,19,2,94
457,4,4,171
458,5,4,29
459,6,5,346
460,11,5,299
461,3,4,181
462,17,5,427
463,10,2,19
464,9,2,42
465,7,2,354
466,4,2,475
467,9,3,55
468,3,1,181
469,10,1,61
470,7,4,119
471,5,5,125
472,6,1,110
473,7,4,167
474,15,2,297
475,7,2,474
476,4,1,389
477,11,4,204
478,9,1,370
479,18,5,276
480,2,4,276
481,5,3,46
482,18,1,54
483,3,2,388
484,9,2,130
485,7,5,475
486,14,2,395
487,1,4,227
488,12,1,481
489,12,3,253
490,14,4,425
491,11,1,446
492,3,3,356
493,2,1,472
494,14,3,16
495,4,2,389
496,1,3,479
497,13,2,255
498,2,4,87
499,5,5,496
500,11,2,224
501,11,2,479
502,13,3,282
503,6,4,363
504,16,5,310
505,19,5,321
506,10,1,228
507,7,4,17
508,7,3,78
509,5,2,163
510,14,3,468
511,20,2,127
512,18,3,15
513,19,5,487
514,14,3,193
515,12,1,224
516,4,5,222
517,4,5,45
518,12,1,159
519,20,2,89
520,17,1,419
521,10,4,434
522,15,5,196
523,11,3,419
524,2,1,235
525,14,2,365
526,2,4,456
527,16,1,328
528,15,4,396
529,15,3,231
530,5,1,208
531,14,1,174
532,18,3,496
533,2,4,455
534,5,3,220
535,14,1,135
536,12,1,88
537,7,4,378
538,12,5,203
539,15,1,380
540,6,2,284
541,14,3,360
542,16,4,129
543,10,4,370
544,14,3,122
545,8,3,214
546,20,2,309
547,4,1,81
548,4,1,50
549,16,4,400
550,14,5,346
551,6,1,197
552,15,2,288
553,12,3,395
554,12,2,263
555,13,5,39
556,18,1,142
557,15,2,39
558,1,4,208
559,2,5,409
560,12,4,256
561,8,3,208
562,11,5,82
563,12,3,390
564,15,4,324
565,9,2,465
566,2,1,221
567,6,2,272
568,10,2,132
569,5,3,103
570,9,4,446
571,20,4,394
572,6,4,234
573,1,3,206
574,17,3,264
575,7,5,391
576,3,5,159
577,20,5,358
578,6,1,168
579,12,4,22
580,2,4,292
581,16,2,354
582,13,4,284
583,4,5,39
584,10,3,29
585,18,5,33
586,15,2,416
587,10,1,380
588,2,4,297
589,10,2,327
590,15,4,364
591,1,5,494
592,18,4,89
593,12,3,232
594,11,3,466
595,19,1,259
596,10,1,440
597,7,4,28
598,2,4,56
599,4,3,239
600,7,5,222
601,9,4,88
602,4,5,352
603,19,3,138
604,6,3,329
605,18,1,444
606,17,2,276
607,18,4,45
608,13,2,270
609,1,3,361
610,14,3,202
611,7,5,23
612,15,5,347
613,19,4,196
614,10,2,65
615,13,4,197
616,17,3,210
617,20,2,441
618,2,4,69
619,2,5,195
620,3,1,384
621,19,1,198
622,3,2,147
623,9,2,263
624,20,3,189
625,10,3,129
626,18,2,170
627,15,1,401
628,15,1,221
629,3,3,196
630,9,1,405
631,5,4,137
632,4,2,444
633,3,5,430
634,9,2,407
635,2,4,42
636,3,1,347
637,12,5,350
638,12,1,157
639,8,4,193
640,11,2,178
641,13,3,120
642,2,2,243
643,7,1,468
644,8,2,231
645,13,4,338
646,7,1,107
647,19,1,460
648,3,3,210
649,15,1,187
650,15,5,485
651,12,3,242
652,5,1,51
653,1,3,395
654,15,1,179
655,17,2,10
656,11,4,371
657,8,4,34
658,7,2,195
659,16,5,357
660,1,2,90
661,2,5,319
662,5,5,154
663,1,5,438
664,7,3,251
665,8,2,351
666,6,4,233
667,8,3,211
668,5,4,487
669,13,1,433
670,5,2,328
671,14,5,60
672,9,5,369
673,20,4,229
674,13,3,415
675,1,4,283
676,20,5,214
677,5,2,453
678,7,3,257
679,1,5,138
680,9,2,427
681,17,4,500
682,15,3,468
683,19,1,77
684,16,2,310
685,16,5,458
686,15,4,178
687,2,3,270
688,3,3,324
689,15,1,198
690,9,1,451
691,16,5,44
692,11,3,129
693,20,1,160
694,9,4,82
695,20,1,60
696,2,1,274
697,13,3,134
698,1,2,279
699,4,3,160
700,3,5,398
701,13,1,454
702,13,5,274
703,20,2,390
704,7,3,443
705,6,2,387
706,10,5,344
707,3,2,88
708,14,4,296
709,8,1,70
710,3,3,442
711,8,3,149
712,1,4,429
713,19,5,102
714,12,5,472
715,9,3,386
716,2,2,419
717,1,3,355
718,8,5,453
719,12,1,156
720,19,4,232
721,13,5,238
722,10,1,485
723,14,4,39
724,19,5,138
725,18,2,414
726,11,5,341
727,18,2,104
728,4,3,226
729,17,1,416
730,2,1,128
731,16,5,63
732,10,4,87
733,12,2,26
734,12,5,83
735,5,1,59
736,18,4,407
737,2,2,120
738,9,3,260
739,8,5,129
740,17,3,77
741,13,4,130
742,8,3,499
743,10,5,164
744,11,4,54
745,4,2,217
746,13,3,254
747,12,3,492
748,8,4,16
749,3,2,268
750,5,3,93
751,15,4,156
752,9,4,163
753,2,5,389
754,20,3,367
755,18,5,334
756,10,5,92
757,7,2,125
758,11,5,325
759,3,2,84
760,19,3,161
761,18,4,183
762,1,2,227
763,9,3,306
764,17,2,256
765,15,5,248
766,15,4,438
767,20,3,411
768,3,3,448
769,18,2,242
770,14,5,346
771,5,4,191
772,8,5,18
773,14,5,252
774,1,3,465
775,5,1,330
776,5,3,88
777,4,1,141
778,3,3,308
779,4,3,221
780,11,3,13
781,3,3,276
782,9,4,119
783,19,1,243
784,15,5,345
785,2,3,229
786,9,1,448
787,7,2,364
788,20,1,383
789,7,3,196
790,15,2,141
791,7,4,264
792,2,2,238
793,17,4,79
794,3,4,454
795,4,4,118
796,4,2,279
797,13,3,99
798,18,5,59
799,6,5,64
800,5,3,321
801,14,2,113
802,11,5,275
803,14,4,203
804,10,1,430
805,8,2,383
806,17,2,176
807,17,4,409
808,15,3,411
809,17,2,310
810,19,3,181
811,16,5,493
812,10,1,381
813,18,1,360
814,20,5,400
815,15,4,94
816,3,4,380
817,18,3,398
818,6,3,21
819,12,1,339
820,6,1,110
821,3,4,37
822,1,5,359
823,16,1,157
824,5,5,88
825,16,1,353
826,15,3,375
827,4,4,156
828,19,3,216
829,6,2,498
830,7,3,422
831,7,1,191
832,2,3,58
833,17,3,86
834,13,2,26
835,9,2,137
836,5,3,75
837,17,3,409
838,16,5,480
839,17,1,145
840,19,3,490
841,17,5,95
842,7,2,454
843,10,1,374
844,9,5,256
845,2,1,296
846,18,4,233
847,15,4,149
848,15,4,108
849,9,5,76
850,14,5,284
851,6,4,490
852,6,2,486
853,2,1,80
854,10,1,486
855,5,4,63
856,3,2,58
857,11,2,475
858,5,2,409
859,16,4,379
860,18,4,425
861,1,3,55
862,14,2,325
863,16,4,67
864,17,5,131
865,3,2,235
866,19,5,140
867,4,1,27
868,17,3,143
869,5,4,50
870,17,5,130
871,15,1,493
872,18,2,250
873,19,5,328
874,5,1,432
875,18,3,186
876,2,5,63
877,12,1,305
878,11,4,224
879,13,3,21
880,15,1,14
881,10,3,123
882,2,3,353
883,19,2,116
884,18,5,127
885,11,3,239
886,15,1,208
887,5,5,196
888,4,1,22
889,4,2,181
890,1,5,22
891,14,1,75
892,1,5,499
893,7,3,493
894,15,5,412
895,17,4,216
896,18,4,475
897,18,3,364
898,5,4,63
899,11,1,432
900,8,4,75
901,10,4,171
902,9,3,232
903,8,3,303
904,15,1,190
905,2,3,203
906,8,1,405
907,14,1,195
908,3,4,80
909,4,2,308
910,1,2,456
911,9,3,500
912,5,2,96
913,10,1,53
914,20,4,51
915,16,4,213
916,11,5,321
917,16,1,155
918,9,4,386
919,14,2,403
920,15,5,244
921,12,1,234
922,20,3,89
923,2,1,275
924,16,2,122
925,5,3,171
926,2,4,91
927,11,3,421
928,19,2,177
929,17,4,281
930,1,4,457
931,15,4,385
932,6,2,499
933,5,4,12
934,16,5,109
935,20,3,115
936,17,2,434
937,8,2,204
938,15,2,496
939,16,3,479
940,3,3,278
941,19,3,142
942,9,2,399
943,8,3,254
944,10,1,101
945,9,3,279
946,7,5,143
947,14,5,116
948,18,4,130
949,16,1,59
950,10,4,441
951,9,3,14
952,10,5,446
953,11,4,306
954,5,1,38
955,9,5,251
956,6,4,268
957,7,5,29
958,5,2,246
959,8,1,486
960,6,2,499
961,1,4,341
962,9,2,132
963,16,1,174
964,8,3,483
965,6,2,157
966,3,2,398
967,9,1,91
968,5,3,36
969,15,2,330
970,19,1,322
971,2,2,357
972,2,2,219
973,16,5,185
974,15,2,436
975,14,4,387
976,16,3,39
977,8,4,14
978,16,2,385
979,19,5,251
980,3,2,342
981,7,4,126
982,16,3,290
983,10,5,258
984,19,5,472
985,6,5,480
986,14,2,272
987,2,4,324
988,16,4,476
989,6,3,226
990,6,5,272
991,17,1,57
992,15,3,174
993,20,3,196
994,14,1,292
995,4,4,289
996,12,3,132
997,20,1,294
998,4,4,339
999,19,2,91
1000,19,5,480
1001,14,5,487
1002,4,3,105
1003,11,1,283
1004,11,4,268
1005,9,3,91
1006,19,3,65
1007,4,1,373
1008,13,2,30
1009,9,5,291
1010,20,5,341
1011,12,3,54
1012,11,3,459
1013,19,3,21
1014,6,3,121
1015,1,4,139
1016,10,5,167
1017,17,3,328
1018,19,1,108
1019,1,1,75
1020,20,5,276
1021,3,2,221
1022,12,3,441
1023,15,1,372
1024,3,4,240
1025,19,3,208
1026,4,3,358
1027,6,1,241
1028,1,2,344
1029,4,5,387
1030,6,2,130
1031,2,2,326
1032,3,4,155
1033,12,5,215
1034,20,5,435
1035,2,2,277
1036,13,2,492
1037,4,4,41
1038,9,5,213
1039,15,4,250
1040,13,4,138
1041,13,4,394
1042,13,2,491
1043,13,4,42
1044,7,3,192
1045,9,4,56
1046,16,2,208
1047,11,4,296
1048,6,1,65
1049,9,5,363
1050,2,5,498
1051,4,3,392
1052,19,5,347
1053,7,1,316
1054,18,3,278
1055,12,1,202
1056,8,3,431
1057,7,1,158
1058,2,3,381
1059,20,5,50
1060,3,3,443
1061,8,4,215
1062,9,2,253
1063,7,1,225
1064,1,1,17
1065,2,2,498
1066,7,3,334
1067,18,3,399
1068,8,5,357
1069,1,1,104
1070,13,1,11
1071,2,4,206
1072,15,3,125
1073,7,4,254
1074,2,3,253
1075,16,4,259
1076,15,4,357
1077,8,3,146
1078,16,5,248
1079,16,5,144
1080,1,3,495
1081,7,3,126
1082,19,3,397
1083,10,4,305
1084,8,2,134
1085,11,2,350
1086,3,3,358
1087,14,2,151
1088,13,3,231
1089,8,3,229
1090,19,3,100
1091,19,2,383
1092,13,3,331
1093,4,2,270
1094,12,5,243
1095,17,2,66
1096,11,1,181
1097,12,4,117
1098,17,2,50
1099,12,2,347
1100,9,4,381
1101,8,5,366
1102,4,1,254
1103,9,3,57
1104,1,5,385
1105,7,1,29
1106,14,4,154
1107,14,5,239
1108,13,5,332
1109,4,5,223
1110,19,1,310
1111,16,3,432
1112,4,3,238
1113,6,1,471
1114,7,2,393
1115,1,5,307
1116,1,3,16
1117,6,3,431
1118,18,1,225
1119,7,3,20
1120,3,5,423
1121,1,2,460
1122,5,2,88
1123,15,5,405
1124,5,1,314
1125,1,3,458
1126,17,2,214
1127,8,4,426
1128,8,2,398
1129,16,3,427
1130,12,2,467
1131,17,4,42
1132,6,5,161
1133,17,1,105
1134,4,5,408
1135,2,3,461
1136,20,1,289
1137,5,3,409
1138,13,4,186
1139,18,4,361
1140,18,2,151
1141,19,2,224
1142,20,3,252
1143,8,5,258
1144,14,5,366
1145,3,1,160
1146,8,4,179
1147,1,4,219
1148,11,5,317
1149,18,3,154
1150,10,5,270
1151,11,5,368
1152,13,3,285
1153,15,1,185
1154,7,5,249
1155,11,5,420
1156,17,1,145
1157,8,2,213
1158,17,5,367
1159,8,1,355
1160,10,4,146
1161,10,5,285
1162,19,5,422
1163,5,1,475
1164,3,3,301
1165,8,3,199
1166,8,1,179
1167,1,5,263
1168,16,2,321
1169,19,5,453
1170,16,5,468
1171,3,4,78
1172,19,2,207
1173,3,5,152
1174,9,3,260
1175,2,4,156
1176,11,3,422
1177,16,5,480
1178,10,3,197
1179,9,4,358
1180,17,4,446
1181,11,5,106
1182,14,4,276
1183,12,5,403
1184,2,1,177
1185,17,4,131
1186,12,2,247
1187,17,1,293
1188,19,2,104
1189,3,1,249
1190,13,2,346
1191,12,3,112
1192,1,1,315
1193,13,3,41
1194,10,5,402
1195,14,2,21
1196,10,1,154
1197,7,5,319
1198,13,2,175
1199,1,4,178
1200,3,5,41
1201,4,4,458
1202,8,4,370
1203,18,3,186
1204,2,5,451
1205,14,1,128
1206,16,1,291
1207,2,3,458
1208,6,1,154
1209,2,2,373
1210,2,2,51
1211,14,5,160
1212,9,4,389
1213,2,1,206
1214,19,4,40
1215,20,3,298
1216,10,5,205
1217,1,3,443
1218,3,2,190
1219,17,3,401
1220,20,4,46
1221,4,4,99
1222,11,2,317
1223,3,3,306
1224,10,2,23
1225,20,3,371
1226,18,3,440
1227,1,4,308
1228,17,4,356
1229,7,2,117
1230,10,1,331
1231,19,1,201
1232,19,5,276
1233,16,3,188
1234,19,1,181
1235,11,4,457
1236,14,2,85
1237,2,5,465
1238,20,1,41
1239,6,3,174
1240,18,1,352
1241,20,3,159
1242,13,2,193
1243,2,3,60
1244,9,2,226
1245,6,4,234
1246,6,4,458
1247,11,1,394
1248,7,2,342
1249,18,5,484
1250,20,1,434
1251,7,5,126
1252,5,2,482
1253,13,2,160
1254,10,1,78
1255,13,2,165
1256,13,2,90
1257,9,3,239
1258,12,2,224
1259,2,4,134
1260,5,4,54
1261,9,4,274
1262,18,4,291
1263,9,4,359
1264,20,1,233
1265,2,5,420
1266,11,5,343
1267,18,2,190
1268,16,3,216
1269,16,5,312
1270,7,1,387
1271,4,2,383
1272,7,3,359
1273,6,5,16
1274,2,5,404
1275,20,3,320
1276,18,5,217
1277,17,5,306
1278,9,3,34
1279,12,3,289
1280,16,2,158
1281,17,2,351
1282,20,1,422
1283,13,2,325
1284,4,5,218
1285,13,2,121
1286,12,4,480
1287,8,1,270
1288,9,5,92
1289,9,3,134
1290,5,2,465
1291,11,5,151
1292,2,3,494
1293,5,2,273
1294,8,5,463
1295,20,5,357
1296,12,2,458
1297,7,1,141
1298,7,1,89
1299,3,2,137
1300,3,2,144
1301,15,3,12
1302,7,4,448
1303,13,5,11
1304,17,5,439
1305,20,4,134
1306,6,4,271
1307,8,1,28
1308,17,1,483
1309,1,3,430
1310,3,1,78
1311,17,2,85
1312,1,4,312
1313,14,3,437
1314,7,4,369
1315,14,2,270
1316,9,1,120
1317,4,2,186
1318,5,2,31
1319,9,4,300
1320,4,5,90
1321,5,2,189
1322,3,2,22
1323,10,2,164
1324,9,4,495
1325,15,1,126
1326,6,1,292
1327,18,2,133
1328,3,3,118
1329,9,5,213
1330,15,1,340
1331,1,3,232
1332,13,4,314
1333,17,1,374
1334,7,5,245
1335,4,2,357
1336,7,2,417
1337,10,3,435
1338,2,1,60
1339,8,4,83
1340,5,5,368
1341,20,2,234
1342,17,1,407
1343,19,1,28
1344,11,1,383
1345,19,5,66
1346,15,4,293
1347,9,1,305
1348,9,1,243
1349,11,4,371
1350,2,2,429
1351,6,4,453
1352,12,3,28
1353,11,2,75
1354,9,2,226
1355,9,1,463
1356,12,2,330
1357,12,1,421
1358,17,4,110
1359,15,5,238
1360,1,5,409
1361,13,2,262
1362,12,3,82
1363,10,2,344
1364,16,5,36
1365,20,3,377
1366,7,5,439
1367,1,4,205
1368,15,4,465
1369,16,5,258
1370,5,1,272
1371,7,3,120
1372,19,2,238
1373,5,3,192
1374,9,4,141
1375,2,4,29
1376,4,4,340
1377,7,2,70
1378,12,3,420
1379,10,5,169
1380,11,2,458
1381,9,2,155
1382,10,1,210
1383,5,5,110
1384,1,3,233
1385,13,3,248
1386,2,3,340
1387,3,1,149
1388,12,5,356
1389,13,5,484
1390,14,1,213
1391,19,1,91
1392,15,2,104
1393,3,2,179
1394,1,2,277
1395,12,4,253
1396,10,1,223
1397,2,5,432
1398,19,1,369
1399,7,2,244
1400,15,1,138
1401,19,4,204
1402,2,4,141
1403,15,3,241
1404,14,2,325
1405,5,4,439
1406,13,4,426
1407,5,1,338
1408,15,2,414
1409,11,1,434
1410,9,2,166
1411,1,4,378
1412,4,5,327
1413,17,5,386
1414,7,3,39
1415,11,1,460
1416,19,2,159
1417,13,5,265
1418,5,1,321
1419,14,3,367
1420,10,4,406
1421,5,4,200
1422,16,1,169
1423,10,4,139
1424,4,2,368
1425,3,4,310
1426,6,2,18
1427,12,4,301
1428,18,3,31
1429,7,1,444
1430,9,4,60
1431,20,4,325
1432,8,2,231
1433,1,1,77
1434,2,5,69
1435,6,1,467
1436,15,1,451
1437,16,1,412
1438,15,1,318
1439,11,5,279
1440,1,3,166
1441,11,2,439
1442,3,2,339
1443,20,5,456
1444,11,2,137
1445,14,1,312
1446,8,1,270
1447,11,4,272
1448,6,5,292
1449,1,4,419
1450,6,1,445
1451,1,2,91
1452,10,1,108
1453,12,3,447
1454,3,1,133
1455,15,5,395
1456,7,1,348
1457,20,2,478
1458,17,4,217
1459,17,4,184
1460,2,4,174
1461,12,3,358
1462,6,5,292
1463,1,5,77
1464,4,1,96
1465,9,1,232
1466,7,4,218
1467,13,5,476
1468,15,3,473
1469,8,5,389
1470,3,2,139
1471,15,2,177
1472,17,3,86
1473,5,4,172
1474,8,3,405
1475,17,1,98
1476,1,4,249
1477,11,1,477
1478,6,3,456
1479,1,4,235
1480,17,2,273
1481,3,4,258
1482,4,3,490
1483,13,5,246
1484,3,3,302
1485,14,1,403
1486,3,4,391
1487,13,5,356
1488,10,3,410
1489,19,5,25
1490,9,1,123
1491,20,5,265
1492,11,4,285
1493,11,2,428
1494,4,5,181
1495,8,4,309
1496,11,5,339
1497,4,2,268
1498,8,2,199
1499,4,1,137
1500,9,5,238
1501,7,4,465
1502,1,1,341
1503,15,2,37
1504,1,3,190
1505,20,4,321
1506,4,3,132
1507,3,5,499
1508,6,5,467
1509,19,1,175
1510,10,1,251
1511,11,2,66
1512,6,2,19
1513,6,1,113
1514,12,3,172
1515,13,2,163
1516,10,3,102
1517,2,1,446
1518,9,3,439
1519,17,2,157
1520,3,3,485
1521,20,1,452
1522,15,4,496
1523,14,4,297
1524,17,4,28
1525,10,2,85
1526,10,2,341
1527,5,1,141
1528,17,1,20
1529,20,5,375
1530,3,3,256
1531,20,1,194
1532,13,1,205
1533,15,4,75
1534,5,1,384
1535,15,3,132
1536,4,2,164
1537,1,4,277
1538,8,5,78
1539,16,3,169
1540,20,4,126
1541,5,3,130
1542,15,3,246
1543,14,1,481
1544,11,1,452
1545,5,5,69
1546,12,5,109
1547,17,1,258
1548,18,3,399
1549,5,4,295
1550,13,2,197
1551,12,2,438
1552,2,3,127
1553,14,2,172
1554,17,5,180
1555,17,1,389
1556,12,4,183
1557,7,2,442
1558,17,3,432
1559,19,3,450
1560,15,2,188
1561,18,4,242
1562,5,2,279
1563,10,4,251
1564,4,4,62
1565,8,3,295
1566,16,4,247
1567,16,2,300
1568,1,1,202
1569,12,2,369
1570,13,1,167
1571,10,3,319
1572,9,2,131
1573,20,1,245
1574,9,4,379
1575,5,3,475
1576,20,4,381
1577,17,4,53
1578,1,5,398
1579,5,1,352
1580,18,5,423
1581,9,1,253
1582,11,3,315
1583,12,2,412
1584,7,4,328
1585,3,2,113
1586,9,1,216
1587,8,5,154
1588,11,2,50
1589,16,5,248
1590,13,5,200
1591,10,3,382
1592,19,5,340
1593,15,1,352
1594,13,1,117
1595,12,5,387
1596,10,2,485
1597,3,5,149
1598,18,5,316
1599,9,2,88
1600,6,2,53
1601,19,1,343
1602,5,2,482
1603,5,5,204
1604,17,5,150
1605,5,4,70
1606,19,1,216
1607,2,4,354
1608,9,2,362
1609,12,1,165
1610,3,5,294
1611,3,4,496
1612,12,4,229
1613,14,5,300
1614,2,4,18
1615,14,3,191
1616,14,5,416
1617,11,4,69
1618,10,5,426
1619,20,2,128
1620,10,4,454
1621,13,1,286
1622,16,4,375
1623,4,3,140
1624,6,3,411
1625,20,2,26
1626,2,5,221
1627,13,4,423
1628,11,5,399
1629,16,2,128
1630,8,5,148
1631,2,2,490
1632,17,2,455
1633,10,3,397
1634,16,5,86
1635,10,4,249
1636,4,5,312
1637,10,1,216
1638,18,3,265
1639,5,5,133
1640,14,1,46
1641,11,4,422
1642,12,4,205
1643,10,3,252
1644,9,4,236
1645,13,4,412
1646,5,1,170
1647,16,5,465
1648,11,1,165
1649,17,1,265
1650,17,2,69
1651,12,1,411
1652,3,2,377
1653,10,3,310
1654,7,2,356
1655,11,3,284
1656,5,1,399
1657,3,2,287
1658,18,2,327
1659,11,2,57
1660,20,1,427
1661,17,3,314
1662,6,2,32
1663,1,2,273
1664,5,5,76
1665,4,5,219
