294,10,1,301
295,1,4,424
296,17,4,485
297,5,3,389
298,19,5,62
299,1,4,311
300,9,4,198
301,16,5,229
302,15,5,79
303,8,1,450
304,13,4,320
305,17,5,161
306,19,2,126
307,9,4,346
308,17,2,58
309,10,4,47
310,6,4,349
311,20,5,258
312,15,4,320
313,1,1,419
314,4,1,19
315,8,3,120
316,17,2,124
317,2,5,453
318,2,2,225
319,10,1,496
320,20,5,479
321,13,4,276
322,11,5,115
323,4,5,11
324,2,4,13
325,19,2,159
326,8,4,279
327,19,5,203
328,8,2,329
329,18,5,380
330,1,1,358
331,20,2,259
332,7,4,403
333,10,2,289
334,4,4,199
335,7,4,396
336,12,5,461
337,19,1,487
338,4,5,236
339,20,3,394
340,10,2,263
341,18,4,275
342,9,3,216
343,6,2,128
344,3,3,221
345,4,2,328
346,18,2,279
347,6,3,43
348,15,1,490
349,12,1,107
350,17,4,131
351,14,5,213
352,7,1,495
353,11,3,106
354,12,4,256
355,15,1,151
356,19,3,235
357,13,3,213
358,18,2,292
359,4,2,213
360,17,1,219
361,9,2,18
362,5,4,196
363,8,3,71
364,20,2,464
365,16,1,442
366,1,2,467
367,9,1,441
368,18,1,129
369,6,1,212
370,5,3,342
371,7,4,469
372,13,3,419
373,5,1,358
374,14,3,65
375,6,1,429
376,10,3,220
377,10,1,362
378,13,4,179
379,12,5,314
380,16,1,170
381,15,5,349
382,13,1,115
383,2,5,96
384,16,5,167
385,19,4,370
386,12,2,25
387,14,4,492
388,10,4,433
389,2,3,335
390,14,3,379
391,5,4,246
392,7,1,222
393,7,4,296
394,8,4,83
395,3,2,460
396,8,5,152
397,14,2,143
398,13,3,456
399,2,4,62
400,19,1,266
401,5,1,65
402,12,1,245
403,15,2,345
404,5,3,270
405,5,5,118
406,6,3,210
407,19,1,74
408,1,3,297
409,3,1,404
410,18,1,375
411,4,4,360
412,1,4,214
413,1,2,380
414,20,4,380
415,7,5,121
416,19,5,235
417,18,3,246
418,7,1,110
419,1,4,167
420,10,1,391
421,13,3,154
422,17,3,292
423,20,4,473
424,5,3,305
425,9,5,89
426,2,2,245
427,3,5,216
428,3,3,296
429,16,1,466
430,18,4,363
431,11,2,68
432,5,5,295
433,10,5,397
434,14,1,114
435,13,4,331
436,18,3,435
437,4,2,338
438,10,3,157
439,14,3,449
440,10,4,194
441,13,2,132
442,18,5,489
443,12,3,364
444,9,4,492
445,11,4,217
446,17,4,437
447,8,5,41
448,5,4,386
449,18,2,350
450,2,4,300
451,1,1,171
452,10,2,37
453,17,5,397
454,12,3,440
455,17,5,346
456,6,3,143
457,16,2,142
458,3,5,260
459,13,4,386
460,15,3,184
461,1,5,316
462,5,2,259
463,6,5,451
464,17,1,244
465,9,3,153
466,20,1,410
467,7,5,265
468,9,1,434
469,9,4,153
470,15,4,97
471,4,3,229
472,5,4,241
473,6,1,295
474,12,5,41
475,4,1,402
476,14,4,151
477,9,4,376
478,19,1,245
479,20,1,447
480,14,3,52
481,19,5,62
482,13,1,340
483,1,3,298
484,9,4,428
485,19,4,174
486,9,4,215
487,6,2,282
488,11,2,120
489,4,2,381
490,18,2,154
491,19,3,335
492,2,2,202
493,15,1,107
494,18,1,260
495,16,5,204
496,7,1,497
497,3,3,259
498,3,4,120
499,13,4,171
